Entry;name;Number
7568;Ribbon Snake;13
7569;Green Water Snake;13
7570;Elven Wisp;13
7572;Fallen Hero of the Horde;13
7583;Sprinkle;11
7584;Wandering Forest Walker;11
7603;Leprous Assistant;11
7604;Sergeant Bly;15
7605;Raven;15
7606;Oro Eyegouge;15
7607;Weegli Blastfuse;15
7608;Murta Grimgut;15
7623;Dispatch Commander Ruag;13
7624;Test Death Knight;14
7643;Bengor;13
7663;Ashenvale Warrior;10
7664;Razelikh the Defiler;13
7665;Grol the Destroyer;13
7666;Archmage Allistarj;13
7667;Lady Sevine;13
7668;Servant of Razelikh;13
7669;Servant of Grol;13
7670;Servant of Allistarj;13
7671;Servant of Sevine;13
7683;Alessandro Luca;11
7684;Riding Tiger (Yellow);11
7686;Riding Tiger (Red);11
7687;Riding Tiger (White Spotted);11
7689;Riding Tiger (BlackSpotted);11
7690;Riding Tiger (BlackStriped);11
7703;Riding Raptor (Obsidian);11
7704;Riding Raptor (Crimson);14
7706;Riding Raptor (Ivory);11
7707;Riding Raptor (Turquoise);11
7708;Riding Raptor (Violet);11
7709;Riding Tallstrider (Brown);11
7710;Riding Tallstrider (Gray);11
7711;Riding Tallstrider (Pink);11
7712;Riding Tallstrider (Purple);11
7713;Riding Tallstrider (Turquoise);11
7714;Innkeeper Byula;10
7724;Senior Surveyor Fizzledowser;11
7725;Grimtotem Raider;11
7726;Grimtotem Naturalist;11
7727;Grimtotem Shaman;11
7728;Kirith the Damned;12
7729;Spirit of Kirith;13
7730;Stonetalon Grunt;10
7731;Innkeeper Jayka;10
7732;Dupe Bug;11
7733;Innkeeper Fizzgrimble;11
7734;Ilifar;12
7735;Felcular;13
7736;Innkeeper Shyria;11
7737;Innkeeper Greul;11
7738;Burning Servant;11
7739;Riding MechaStrider (Red);11
7740;Gracina Spiritmight;11
7743;World Undead Horse Riding Trainer;11
7744;Innkeeper Thulfram;11
7745;World Raptor Riding Trainer;11
7746;World Mechastrider Riding Trainer;11
7747;World Mount Vendor;11
7748;World Horse Vendor;11
7749;Riding MechaStrider (Blue);11
7750;Corporal Thund Splithoof;13
7763;Curgle Cranklehop;11
7764;Troyas Moonbreeze;11
7765;Rockbiter;11
7766;Tyrion;12
7767;Witherbark Felhunter;11
7768;Witherbark Bloodling;11
7769;Hazzali Parasite;12
7770;Winkey;11
7771;Marvon Rivetseeker;11
7772;Kalin Windflight;11
7773;Marli Wishrunner;11
7774;Shay Leafrunner;11
7775;Gregan Brewspewer;13
7776;Talo Thornhoof;12
7777;Rok Orhan;11
7778;Doran Steelwing;11
7779;Priestess Tyriona;12
7780;Rin'ji;11
7783;Loramus Thalipedes;12
7784;Homing Robot OOX-17/TN;11
7785;Ward of Zum'rah;11
7786;Skeleton of Zum'rah;15
7787;Sandfury Slave;15
7788;Sandfury Drudge;15
7789;Sandfury Cretin;15
7790;Orokk Omosh;9
7791;Theka the Martyr Shapeshift;15
7792;Aturk the Anvil;11
7793;Ox;11
7794;McGavan;11
7795;Hydromancer Velratha;15
7796;Nekrum Gutchewer;15
7797;Ruuzlu;15
7798;Hank the Hammer;11
7799;Gimblethorn;11
7800;Mekgineer Thermaplugg;11
7801;Gilveradin Sunchaser;11
7802;Galvan the Ancient;11
7803;Scorpid Duneburrower;11
7804;Trenton Lighthammer;11
7805;Wastewander Scofflaw;11
7806;Homing Robot OOX-09/HL;11
7807;Homing Robot OOX-22/FE;11
7808;Marauding Owlbeast;11
7809;Vilebranch Ambusher;11
7823;Bera Stonehammer;11
7824;Bulkrek Ragefist;11
7825;Oran Snakewrithe;11
7826;Ambassador Ardalan;13
7843;Gnomeregan Evacuee;11
7844;Fire Nova Totem IV;11
7845;Fire Nova Totem V;12
7846;Teremus the Devourer;12
7847;Caliph Scorpidsting;11
7848;Lurking Feral Scar;11
7849;Mobile Alert System;11
7850;Kernobee;11
7851;Nethergarde Elite;12
7852;Pratt McGrubben;11
7853;Scooty;11
7854;Jangdor Swiftstrider;11
7855;Southsea Pirate;11
7856;Southsea Freebooter;11
7857;Southsea Dock Worker;11
7858;Southsea Swashbuckler;11
7863;Dream Vision;11
7864;Lingering Highborne;12
7865;Wildhammer Sentry;11
7866;Peter Galen;11
7867;Thorkaf Dragoneye;11
7868;Sarah Tanner;11
7869;Brumn Winterhoof;11
7870;Caryssia Moonhunter;11
7871;Se'Jib;11
7872;Death's Head Cultist;6
7873;Razorfen Battleguard;6
7874;Razorfen Thornweaver;6
7875;Hadoken Swiftstrider;11
7876;Tran'rek;12
7877;Latronicus Moonspear;11
7878;Vestia Moonspear;11
7879;Quintis Jonespyre;11
7880;Ginro Hearthkindle;11
7881;Stoley;11
7882;Security Chief Bilgewhizzle;11
7883;Andre Firebeard;11
7884;Fraggar Thundermantle;11
7885;Spitelash Battlemaster;13
7886;Spitelash Enchantress;13
7895;Ambassador Bloodrage;6
7896;Southsea Buccaneer;11
7897;Alarm-a-bomb 2600;11
7898;Pirate treasure trigger mob;11
7899;Treasure Hunting Pirate;11
7900;Angelas Moonbreeze;11
7901;Treasure Hunting Swashbuckler;11
7902;Treasure Hunting Buccaneer;11
7903;Jewel;11
7904;Jacob;11
7906;Goldshire Guard;2
7907;Daryn Lightwind;11
7915;Walking Bomb;11
7916;Erelas Ambersky;11
7917;Brother Sarno;11
7918;Stone Watcher of Norgannon;11
7919;Gnomeregan - Matrix Punchograph 3005-A;11
7935;Irradiated Ozzie;1
7936;Lyon Mountainheart;10
7937;High Tinker Mekkatorque;1
7938;Test Auctioneer;12
7939;Feathermoon Sentinel;12
7940;Darnall;6
7941;Mardrack Greenwell;11
7942;Faralorn;11
7943;Harklane;11
7944;Tinkmaster Overspark;6
7945;Savanne;11
7946;Brannock;11
7947;Vivianna;11
7948;Kylanna Windwhisper;11
7949;Xylinnia Starshine;11
7950;Master Mechanic Castpipe;11
7951;Zas'Tysh;6
7952;Zjolnir;11
7953;Xar'Ti;11
7954;Binjy Featherwhistle;11
7955;Milli Featherwhistle;11
7956;Kindal Moonweaver;11
7957;Jer'kai Moonweaver;11
7975;Mulgore Protector;12
7976;Thalgus Thunderfist;5
7977;Gammerita;11
7978;Bimble Longberry;5
7980;Deathguard Elite;12
7995;Vile Priestess Hexx;11
7996;Qiaga the Keeper;11
7997;Captured Sprite Darter;11
7998;Blastmaster Emi Shortfuse;11
7999;Tyrande Whisperwind;1
8015;Ashenvale Sentinel;10
8016;Barrens Guard;10
8017;Sen'jin Guardian;12
8018;Guthrum Thunderfist;11
8019;Fyldren Moonfeather;11
8020;Shyn;11
8021;Orwin Gizzmick;11
8022;Thadius Grimshade;15
8023;Sharpbeak;15
8024;Sharpbeak's Father;15
8025;Sharpbeak's Mother;15
8026;Thyn'tel Bladeweaver;10
8035;Dark Iron Land Mine;11
8055;Thelsamar Mountaineer;10
8075;Edana Hatetalon;12
8095;Sul'lithuz Sandcrawler;15
8096;Protector of the People;10
8115;Witch Doctor Uzer'i;12
8116;Ziggle Sparks;20
8117;Wizbang Booms;20
8118;Lillian Singh;20
8119;Zikkel;1
8120;Sul'lithuz Abomination;15
8121;Jaxxil Sparks;20
8122;Kizzak Sparks;20
8123;Rickle Goldgrubber;10
8124;Qizzik;11
8125;Dirge Quikcleave;17
8126;Nixx Sprocketspring;11
8127;Antu'sul;15
8128;Pikkle;11
8129;Wrinkle Goodsteel;11
8130;Sul'lithuz Hatchling;15
8131;Blizrik Buckshot;11
8136;Lord Shalzaru;11
8137;Gikkix;11
8138;Sul'lithuz Broodling;15
8139;Jabbey;11
8140;Brother Karman;10
8141;Captain Evencane;10
8142;Jannos Lighthoof;11
8143;Loorana;11
8144;Kulleg Stonehorn;11
8145;Sheendra Tallgrass;11
8146;Ruw;11
8147;Camp Mojache Brave;11
8148;Waurg;10
8149;Sul'lithuz Warder;15
8150;Janet Hommers;10
8151;Nijel's Point Guard;10
8152;Harnor;10
8153;Narv Hidecrafter;10
8154;Ghost Walker Brave;10
8155;Kargath Grunt;12
8156;Servant of Antu'sul;15
8157;Logannas;11
8158;Bronk;11
8159;Worb Strongstitch;11
8160;Nioma;11
8161;Harggan;11
8176;Gharash;10
8177;Rartar;10
8178;Nina Lightbrew;12
8179;Greater Healing Ward;11
8196;Occulus;14
8197;Chronalis;14
8198;Tick;11
8199;Warleader Krazzilak;11
8200;Jin'Zallah the Sandbringer;11
8201;Omgorn the Lost;11
8202;Cyclok the Mad;11
8203;Kregg Keelhaul;11
8204;Soriid the Devourer;14
8205;Haarka the Ravenous;11
8206;Soul of Tanaris;13
8207;Greater Firebird;11
8208;Murderous Blisterpaw;11
8210;Razortalon;11
8211;Old Cliff Jumper;11
8212;The Reak;11
8213;Ironback;11
8214;Jalinde Summerdrake;11
8215;Grimungous;11
8216;Retherokk the Berserker;11
8217;Mith'rethis the Enchanter;11
8218;Witherheart the Stalker;11
8219;Zul'arek Hatefowler;11
8236;Muck Frenzy;2
8256;Curator Thorius;12
8257;Oozeling;12
8276;Soaring Razorbeak;11
8277;Rekk'tilac;12
8278;Smoldar;13
8279;Faulty War Golem;12
8280;Shleipnarr;12
8281;Scald;13
8282;Highlord Mastrogonde;12
8283;Slave Master Blackheart;12
8284;Dorius Stonetender;12
8296;Mojo the Twisted;12
8297;Magronos the Unyielding;12
8298;Akubar the Seer;12
8299;Spiteflayer;12
8300;Ravage;12
8301;Clack the Reaver;12
8302;Deatheye;12
8303;Grunter;14
8304;Dreadscorn;12
8305;Kixxle;6
8306;Duhng;6
8307;Tarban Hearthgrain;2
8308;Alenndaar Lapidaar;3
8309;Carlo Aurelius;12
8310;Watcher Wollpert;6
8311;Slime Maggot;12
8316;Paladin 10 Alternate;1
8317;Atal'ai Deathwalker's Spirit;12
8318;Atal'ai Slave;12
8319;Nightmare Whelp;12
8320;Sprok;11
8321;Paladin 20 Alternate;2
8322;Paladin 30 Alternate;5
8323;Paladin 40 Alternate;10
8324;Atal'ai Skeleton;12
8336;Hakkari Sapper;12
8337;Dark Iron Steelshifter;12
8338;Dark Iron Marksman;12
8356;Chesmu;1
8357;Atepa;1
8358;Hewa;5
8359;Ahanu;13
8360;Elki;5
8361;Chepi;5
8362;Kuruk;5
8363;Shadi Mistrunner;6
8364;Pakwa;5
8376;Mechanical Chicken;11
8377;Ahdi of Shadow Hall;11
8378;Alexandra Blazen;12
8379;Archmage Xylem;12
8380;Captain Vanessa Beltis;12
8381;Lindros;12
8382;Patrick Mills;12
8383;Master Wood;14
8384;Deep Lurker;12
8385;Mura Runetotem;4
8386;Horizon Scout Crewman;12
8387;Horizon Scout First Mate;12
8388;Horizon Scout Cook;12
8389;Horizon Scout Engineer;12
8390;Chemist Cuely;11
8391;Lathoric the Black;12
8392;Pilot Xiggs Fuselighter;12
8393;Thersa Windsong;11
8394;Roland Geardabbler;12
8395;Sanath Lim-yo;12
8396;Sentinel Dalia Sunblade;11
8397;Sentinel Keldara Sunblade;12
8398;Ohanko;5
8399;Nyrill;12
8400;Obsidion;12
8401;Halpa;11
8402;Enslaved Archaeologist;12
8403;Jeremiah Payson;15
8404;Xan'tish;11
8405;Ogtinc;12
8406;Or'lin Oakenfist;12
8407;Makron the Corrupt;12
8408;Warlord Krellian;12
8409;Caravan Master Tset;12
8416;Felix Whindlebolt;12
8417;Dying Archaeologist;12
8418;Falla Sagewind;4
8419;Twilight Idolater;12
8420;Kim'jael;12
8421;Dorius;12
8436;Zamael Lunthistle;12
8437;Hakkari Minion;12
8438;Hakkari Bloodkeeper;12
8439;Nilith Lokrav;12
8440;Shade of Hakkar;12
8441;Raze;12
8442;Shadowsilk Poacher;12
8443;Avatar of Hakkar;12
8444;Trade Master Kovic;12
8446;Xiggs Fuselighter's Flyingmachine;12
8447;Clunk;12
8477;Skeletal Servant;14
8478;Second Mate Shandril;12
8479;Kalaran Windblade;13
8480;Kalaran the Deceiver;13
8496;Liv Rizzlefix;13
8497;Nightmare Suppressor;12
8498;TEST Uber Night Elf;1
8499;TEST Uber Succubus;1
8500;TEST Uber Abomination;1
8501;TEST Uber Crypt Fiend;1
8502;TEST Uber Human;1
8503;Gibblewilt;1
8504;Dark Iron Sentry;12
8505;Hex of Jammal'an;12
8506;Eranikus the Chained;12
8507;Tymor;12
8508;Gretta Ganter;6
8509;Squire Maltrake;13
8510;Atal'ai Totem;12
8516;Belnistrasz;12
8517;Xiggs Fuselighter;12
8518;Rynthariel the Keymaster;2
8519;Blighted Surge;14
8520;Plague Ravager;14
8521;Blighted Horror;14
8522;Plague Monstrosity;14
8523;Scourge Soldier;14
8524;Cursed Mage;14
8525;Scourge Warder;14
8526;Dark Caster;14
8527;Scourge Guard;14
8528;Dread Weaver;14
8529;Scourge Champion;14
8530;Cannibal Ghoul;14
8531;Gibbering Ghoul;14
8532;Diseased Flayer;14
8534;Putrid Gargoyle;14
8535;Putrid Shrieker;14
8536;Putrid Slayer;14
8537;Interloper;10
8538;Unseen Servant;14
8539;Eyeless Watcher;14
8540;Torn Screamer;14
8541;Hate Shrieker;14
8542;Death Singer;14
8543;Stitched Horror;14
8544;Gangled Golem;14
8545;Abomination;14
8546;Dark Adept;14
8547;Death Cultist;14
8548;Vile Tutor;14
8549;[UNUSED] Acolyte;14
8550;Shadowmage;14
8551;Dark Summoner;14
8552;Necrolyte;14
8553;Necromancer;14
8554;Chief Sharptusk Thornmantle;12
8555;Crypt Fiend;14
8556;Crypt Walker;14
8557;Crypt Horror;14
8558;Crypt Slayer;14
8559;Undead Nerubian;14
8560;Mossflayer Scout;14
8561;Mossflayer Shadowhunter;14
8562;Mossflayer Cannibal;14
8563;Woodsman;16
8564;Ranger;16
8565;Pathstrider;16
8566;Dark Iron Lookout;12
8567;Glutton;12
8576;Ag'tor Bloodfist;12
8578;Magus Rimtori;12
8579;Yeh'kinya;15
8580;Atal'alarion;12
8581;Blood Elf Defender;12
8582;Kadrak;2
8583;Dirania Silvershine;1
8584;Iverron;1
8585;Frost Spectre;12
8586;Haggrum Bloodfist;12
8587;Jediga;12
8588;Umbranse the Spiritspeaker;14
8596;Plaguehound Runt;14
8597;Plaguehound;14
8598;Frenzied Plaguehound;14
8599;Plaguehound Mastiff;11
8600;Plaguebat;14
8601;Noxious Plaguebat;14
8602;Monstrous Plaguebat;14
8603;Carrion Grub;14
8605;Carrion Devourer;14
8606;Living Decay;14
8607;Rotting Sludge;14
8608;Angered Infernal;12
8609;Alexandra Constantine;12
8610;Kroum;12
8611;Idol Room Spawner;1
8612;Screecher Spirit;15
8613;Ozzie;3
8615;Mithril Dragonling;13
8616;Infernal Servant;13
8617;Zalashji;11
8636;Morta'gya the Keeper;11
8637;Dark Iron Watchman;12
8656;Hukku's Voidwalker;12
8657;Hukku's Succubus;12
8658;Hukku's Imp;12
8659;Jes'rimon;12
8660;The Evalcharr;12
8661;Auctioneer Beardo;12
8662;Idol Oven Fire Target;12
8663;Splinterbone Elite;11
8664;Saern Priderunner;12
8665;Shylenai;12
8666;Lil Timmy;11
8667;Gusting Vortex;13
8668;Felhound Tracker;14
8669;Auctioneer Tolon;12
8670;Auctioneer Chilton;12
8671;Auctioneer Buckler;12
8672;Auctioneer Leeka;12
8673;Auctioneer Thathung;12
8674;Auctioneer Stampi;12
8675;Felbeast;12
8676;World Gnome Engineering Trainer;13
8677;World Goblin Engineering Trainer;13
8678;Jubie Gadgetspring;12
8679;Knaz Blunderflame;10
8680;Massive Infernal;14
8681;Outfitter Eric;6
8696;Henry Stern;12
8716;Dreadlord;12
8717;Felguard Elite;12
8718;Manahound;14
8719;Auctioneer Fitch;12
8720;Auctioneer Redmuse;12
8721;Auctioneer Epitwee;12
8722;Auctioneer Gullem;12
8723;Auctioneer Golothas;12
8724;Auctioneer Wabang;12
8736;Buzzek Bracketswing;11
8737;Linken;14
8738;Vazario Linkgrease;13
8756;Raytaf;12
8757;Shahiar;12
8758;Zaman;12
8759;Mosshoof Runner;12
8760;Mosshoof Stag;12
8761;Mosshoof Courser;12
8762;Timberweb Recluse;12
8763;Mistwing Rogue;12
8764;Mistwing Ravager;12
8765;Forest Creeper;12
8766;Forest Ooze;12
8767;Sah'rhee;12
8776;Emerald Dragon Whelp;13
8777;Seinrick Coulthane;6
8796;Swimming Murloc Test;1
8816;Deathly Usher;13
8836;Battle Chicken;12
8837;Muck Splash;13
8856;Tyrion's Spybot;12
8876;Sandfury Acolyte;15
8877;Sandfury Zealot;15
8878;Muuran;10
8879;Royal Historian Archesonus;13
8880;Mechastrider;1
8881;Riding Ram;11
8882;Riding Tiger;11
8883;Riding Horse;11
8884;Skeletal Mount;11
8885;Riding Raptor;11
8886;Deviate Python;13
8887;A tormented voice;13
8888;Franclorn Forgewright;13
8889;Anvilrage Overseer;13
8890;Anvilrage Warden;13
8891;Anvilrage Guardsman;13
8892;Anvilrage Footman;13
8893;Anvilrage Soldier;13
8894;Anvilrage Medic;13
8895;Anvilrage Officer;13
8896;Shadowforge Peasant;13
8897;Doomforge Craftsman;13
8898;Anvilrage Marshal;13
8899;Doomforge Dragoon;13
8900;Doomforge Arcanasmith;13
8901;Anvilrage Reservist;13
8902;Shadowforge Citizen;13
8903;Anvilrage Captain;13
8904;Shadowforge Senator;13
8905;Warbringer Construct;13
8906;Ragereaver Golem;13
8907;Wrath Hammer Construct;13
8908;Molten War Golem;13
8909;Fireguard;13
8910;Blazing Fireguard;13
8911;Fireguard Destroyer;13
8912;Twilight's Hammer Torturer;13
8913;Twilight Emissary;13
8914;Twilight Bodyguard;13
8915;Twilight's Hammer Ambassador;13
8916;Arena Spectator;13
8917;Quarry Slave;12
8920;Weapon Technician;13
8921;Bloodhound;13
8922;Bloodhound Mastiff;13
8923;Panzor the Invincible;13
8924;The Behemoth;13
8925;Dredge Worm;13
8926;Deep Stinger;13
8927;Dark Screecher;13
8928;Burrowing Thundersnout;13
8929;Princess Moira Bronzebeard;13
8931;Innkeeper Heather;10
8932;Borer Beetle;13
8933;Cave Creeper;13
8934;Christopher Hewen;10
8935;Paladin 20 AlternateHighDamage;2
8937;Pet Bomb;11
8956;Angerclaw Bear;13
8957;Angerclaw Grizzly;13
8958;Angerclaw Mauler;13
8959;Felpaw Wolf;13
8960;Felpaw Scavenger;13
8961;Felpaw Ravager;13
8962;Hilary;2
8963;Effsee;2
8964;Blackrock Drake;13
8965;Shawn;2
8976;Hematos;14
8977;Krom'Grul;13
8978;Thauris Balgarr;13
8979;Gruklash;13
8980;Firegut Captain;12
8981;Malfunctioning Reaver;13
8982;Ironhand Guardian;13
8983;Golem Lord Argelmach;13
8996;Voidwalker Minion;1
8997;Gershala Nightwhisper;19
9016;Bael'Gar;13
9017;Lord Incendius;13
9018;High Interrogator Gerstahn;13
9019;Emperor Dagran Thaurissan;13
9020;Commander Gor'shak;13
9021;Kharan Mighthammer;13
9022;Dughal Stormwing;13
9023;Marshal Windsor;19
9024;Pyromancer Loregrain;13
9025;Lord Roccor;13
9026;Overmaster Pyron;13
9027;Gorosh the Dervish;13
9028;Grizzle;13
9029;Eviscerator;13
9030;Ok'thor the Breaker;13
9031;Anub'shiah;13
9032;Hedrum the Creeper;13
9033;General Angerforge;13
9034;Hate'rel;13
9035;Anger'rel;13
9036;Vile'rel;13
9037;Gloom'rel;13
9038;Seeth'rel;13
9039;Doom'rel;13
9040;Dope'rel;13
9041;Warder Stilgiss;13
9042;Verek;13
9043;Scarshield Grunt;13
9044;Scarshield Sentry;13
9045;Scarshield Acolyte;14
9046;Scarshield Quartermaster;13
9047;Jenal;13
9056;Fineous Darkvire;13
9076;Ghede;3
9077;Warlord Goretooth;13
9078;Shadowmage Vivian Lagrave;13
9079;Hierophant Theodora Mulvadania;13
9080;Lexlort;13
9081;Galamav the Marksman;13
9082;Thal'trak Proudtusk;13
9083;Razal'blade;13
9084;Thunderheart;13
9085;Initiate Amakkar;13
9086;Grunt Gargal;13
9087;Bashana Runetotem;10
9096;Rage Talon Dragonspawn;14
9097;Scarshield Legionnaire;14
9098;Scarshield Spellbinder;14
9099;Sraaz;5
9116;Eridan Bluewind;13
9117;J.D. Collie;13
9118;Larion;13
9119;Muigin;13
9136;Sha'ni Proudtusk;13
9156;Ambassador Flamelash;13
9157;Bloodpetal Pest;13
9158;Riding Horse (Warhorse);11
9162;Young Diemetradon;13
9163;Diemetradon;13
9164;Elder Diemetradon;13
9165;Fledgling Pterrordax;13
9166;Pterrordax;13
9167;Frenzied Pterrordax;13
9176;Gor'tesh;13
9177;Oralius;13
9178;Burning Spirit;13
9179;Jazzrik;10
9180;World Event Generator;1
9196;Highlord Omokk;14
9197;Spirestone Battle Mage;14
9198;Spirestone Mystic;14
9199;Spirestone Enforcer;14
9200;Spirestone Reaver;14
9201;Spirestone Ogre Magus;14
9216;Spirestone Warlord;14
9217;Spirestone Lord Magus;14
9218;Spirestone Battle Lord;14
9219;Spirestone Butcher;14
9236;Shadow Hunter Vosh'gajin;14
9237;War Master Voone;14
9238;Quentin;11
9239;Smolderthorn Mystic;14
9240;Smolderthorn Shadow Priest;14
9241;Smolderthorn Headhunter;14
9256;Farm Chicken;10
9257;Scarshield Warlock;14
9258;Scarshield Raider;14
9259;Firebrand Grunt;14
9260;Firebrand Legionnaire;14
9261;Firebrand Darkweaver;14
9262;Firebrand Invoker;14
9263;Firebrand Dreadweaver;14
9264;Firebrand Pyromancer;14
9265;Smolderthorn Shadow Hunter;14
9266;Smolderthorn Witch Doctor;14
9267;Smolderthorn Axe Thrower;14
9268;Smolderthorn Berserker;14
9269;Smolderthorn Seer;14
9270;Williden Marshal;13
9271;Hol'anyee Marshal;13
9272;Spark Nilminer;13
9273;Petra Grossen;13
9274;Dadanga;13
9275;Launcher;1
9276;Launcher2;1
9296;Milly Osworth;13
9297;Enraged Wyvern;2
9298;Donova Snowden;14
9299;Gaeriyan;14
9316;Wenikee Boltbucket;2
9317;Rilli Greasygob;2
9318;Incendosaur;23
9319;Houndmaster Grebmar;13
9336;Boss Copperplug;2
9356;Innkeeper Shul'kar;10
9376;Blazerunner;14
9377;Swirling Vortex;13
9396;Ground Pounder;13
9397;Living Storm;13
9398;Twilight's Hammer Executioner;13
9416;Scarshield Worg;14
9417;Sleeping Dragon;14
9436;Spawn of Bael'Gar;13
9437;Dark Keeper Vorfalk;13
9438;Dark Keeper Bethek;13
9439;Dark Keeper Uggel;13
9441;Dark Keeper Zimrel;13
9442;Dark Keeper Ofgut;13
9443;Dark Keeper Pelver;13
9445;Dark Guard;13
9447;Scarlet Warder;14
9448;Scarlet Praetorian;14
9449;Scarlet Cleric;14
9450;Scarlet Curate;14
9451;Scarlet Archmage;14
9452;Scarlet Enchanter;14
9453;Aquementas;13
9454;Xavathras;13
9456;Warlord Krom'zar;2
9457;Horde Defender;2
9458;Horde Axe Thrower;2
9459;Cyrus Therepentous;13
9460;Gadgetzan Bruiser;12
9461;Frenzied Black Drake;13
9462;Chieftain Bloodmaw;13
9464;Overlord Ror;13
9465;Golhine the Hooded;13
9467;Miblon Snarltooth;13
9476;Watchman Doomgrip;13
9477;Cloned Ooze;13
9496;Gorishi Egg;13
9498;Gorishi Grub;13
9499;Plugger Spazzring;13
9500;Mistress Nagmara;13
9501;Innkeeper Adegwa;10
9502;Phalanx;13
9503;Private Rocknot;13
9516;Lord Banehollow;22
9517;Shadow Lord Fel'dan;13
9518;Rakaiah;13
9520;Grark Lorkrub;13
9521;Enraged Felbat;2
9522;Blackrock Ambusher;13
9523;Kolkar Stormseer;2
9524;Kolkar Invader;2
9525;Freewind Brave;11
9526;Enraged Gryphon;2
9527;Enraged Hippogryph;2
9528;Arathandris Silversky;13
9529;Maybess Riverbreeze;13
9536;Maxwort Uberglint;13
9537;Hurley Blackbreath;13
9538;High Executioner Nuzrak;13
9539;Shadow of Lexlort;13
9540;Enohar Thunderbrew;13
9541;Blackbreath Crony;13
9542;Franclorn's Spirit;13
9543;Ribbly Screwspigot;13
9544;Yuka Screwspigot;13
9545;Grim Patron;13
9546;Raschal the Courier;11
9547;Guzzling Patron;13
9548;Cawind Trueaim;11
9549;Borand;5
9550;Furmund;20
9551;Starn;5
9552;Zanara;10
9553;Nadia Vernon;2
9554;Hammered Patron;13
9555;Mu'uta;6
9556;Felhound Minion;13
9557;[UNUSED] dun garok test;12
9558;Grimble;12
9559;Grizzlowe;10
9560;Marshal Maxwell;17
9561;Jalinda Sprig;13
9562;Helendis Riverhorn;13
9563;Ragged John;14
