ItemList;name;Patch
8949;Elixir of Agility;11
8950;Homemade Cherry Pie;11
8952;Roasted Quail;11
8953;Deep Fried Plantains;11
8954;Codex of Holy Word: Fortitude;11
8955;Codex of Fade;11
8957;Spinefin Halibut;11
8958;Codex of Mind Blast;11
8960;Codex of Cure Disease;11
8961;Codex of Psychic Scream;11
8962;Codex of Mind Blast II;11
8963;Codex of Mind Soothe;11
8964;Codex of Flash Heal;11
8965;Codex of Fade II;11
8966;Codex of Shackle Undead;11
8967;Codex of Mind Blast III;11
8968;Codex of Mana Burn;11
8969;Codex of Flash Heal II;11
8971;Codex of Psychic Scream II;11
8972;Codex of Mind Blast IV;11
8973;Thick Yeti Hide;11
9036;Magic Resistance Potion;11
9060;Inlaid Mithril Cylinder;11
9075;Tablet of Fire Resistance Totem;11
9080;Tablet of Nature Resistance Totem;11
9123;Tablet of Lightning Bolt VI;11
9124;Tablet of Lightning Shock II;11
9125;Tablet of Grace of Air Totem;11
9126;Tablet of Flametongue Totem II;11
9127;Tablet of Fire Resistance Totem II;11
9128;Tablet of Fire Nova Totem IV;11
9129;Tablet of Rockbiter Weapon IV;11
9130;Tablet of Nature Resistance Totem II;11
9131;Tablet of Stoneskin Totem V;11
9149;Philosopher's Stone;11
9153;Rig Blueprints;11
9155;Arcane Elixir;11
9172;Invisibility Potion;11
9173;Goblin Transponder;11
9179;Elixir of Greater Intellect;11
9185;Tablet of Frost Resistance Totem II;11
9187;Elixir of Greater Agility;11
9189;Shay's Bell;11
9197;Elixir of Dream Vision;11
9206;Elixir of Giants;11
9235;Pratt's Letter;11
9236;Jangdor's Letter;11
9237;Woodpaw Gnoll Mane;11
9244;Stoley's Shipment;11
9245;Stoley's Bottle;11
9246;Firebeard's Head;11
9247;Hatecrest Naga Scale;11
9248;Mysterious Relic;11
9249;Captain's Key;11
9250;Ship Schedule;11
9251;Upper Map Fragment;11
9252;Lower Map Fragment;11
9253;Middle Map Fragment;11
9254;Cuergo's Treasure Map;11
9255;Lahassa Essence;11
9256;Imbel Essence;11
9257;Samha Essence;11
9258;Byltan Essence;11
9259;Troll Tribal Necklace;11
9261;Lead Ore;11
9263;Troyas' Stave;11
9264;Elixir of Shadow Power;11
9265;Cuergo's Hidden Treasure;11
9266;Woodpaw Battle Plans;11
9275;Cuergo's Key;11
9276;Pirate's Footlocker;11
9277;Techbot's Memory Core;11
9278;Essential Artificial;11
9279;White Punch Card;11
9280;Yellow Punch Card;11
9281;Red Punch Card;11
9282;Blue Punch Card;11
9283;Empty Leaden Collection Phial;11
9284;Full Leaden Collection Phial;11
9293;Recipe: Magic Resistance Potion;11
9295;Recipe: Invisibility Potion;11
9297;Recipe: Elixir of Dream Vision;11
9298;Recipe: Elixir of Giants;11
9299;Thermaplugg's Safe Combination;11
9301;Recipe: Elixir of Shadow Power;11
9303;Recipe: Philosopher's Stone;11
9304;Recipe: Transmute Iron to Gold;11
9305;Recipe: Transmute Mithril to Truesilver;11
9306;Stave of Equinex;11
9307;A Sparkling Stone;11
9308;Grime-Encrusted Object;11
9309;Robo-mechanical Guts;11
9316;Prismatic Punch Card;11
9319;Nimboya's Laden Pike;11
9320;Witherbark Skull;11
9326;Grime-Encrusted Ring;11
9327;Security DELTA Data Access Card;11
9328;Super Snapper FX;11
9329;A Short Note;11
9330;Snapshot of Gammerita;11
9331;Feralas: A History;11
9355;Hoop Earring;11
9356;A Wooden Leg;11
9357;A Parrot Skeleton;11
9358;A Head Rag;11
9359;Wirt's Third Leg;11
9360;Cuergo's Gold;11
9361;Cuergo's Gold with Worm;11
9362;Brilliant Gold Ring;11
9363;Sparklematic-Wrapped Box;11
9364;Heavy Leaden Collection Phial;11
9365;High Potency Radioactive Fallout;11
9366;Golden Scale Gauntlets;11
9367;Plans: Golden Scale Gauntlets;11
9368;Jer'kai's Signet Ring;11
9369;Iridescent Sprite Darter Wing;11
9370;Gordunni Scroll;11
9371;Gordunni Orb;11
9375;Expert Goldminer's Helmet;11
9381;Earthen Rod;11
9383;Obsidian Cleaver;11
9384;Stonevault Shiv;11
9386;Excavator's Brand;11
9387;Revelosh's Boots;11
9388;Revelosh's Armguards;11
9389;Revelosh's Spaulders;11
9390;Revelosh's Gloves;11
9391;The Shoveler;11
9392;Annealed Blade;11
9393;Beacon of Hope;11
9394;Horned Viking Helmet;11
9396;Legguards of the Vault;11
9397;Energy Cloak;11
9398;Worn Running Boots;11
9399;Precision Arrow;11
9400;Baelog's Shortbow;11
9401;Nordic Longshank;11
9403;Battered Viking Shield;11
9404;Olaf's All Purpose Shield;11
9406;Spirewind Fetter;11
9407;Stoneweaver Leggings;11
9408;Ironshod Bludgeon;11
9409;Ironaya's Bracers;11
9410;Cragfists;11
9411;Rockshard Pauldrons;11
9412;Galgann's Fireblaster;11
9413;The Rockpounder;11
9414;Oilskin Leggings;11
9415;Grimlok's Tribal Vestments;11
9416;Grimlok's Charge;11
9417;Archaedic Shard;11
9418;Stoneslayer;11
9419;Galgann's Firehammer;11
9420;Adventurer's Pith Helmet;11
9422;Shadowforge Bushmaster;11
9423;The Jackhammer;11
9424;Ginn-su Sword;11
9425;Pendulum of Doom;11
9426;Monolithic Bow;11
9427;Stonevault Bonebreaker;11
9428;Unearthed Bands;11
9429;Miner's Hat of the Deep;11
9430;Spaulders of a Lost Age;11
9431;Papal Fez;11
9432;Skullplate Bracers;11
9433;Forgotten Wraps;11
9434;Elemental Raiment;11
9437;Untested Basilisk Sample;11
9438;Acceptable Scorpid Sample;11
9439;Untested Hyena Sample;11
9440;Acceptable Basilisk Sample;11
9441;Acceptable Hyena Sample;11
9442;Untested Scorpid Sample;11
9444;Techbot CPU Shell;11
9445;Grubbis Paws;11
9446;Electrocutioner Leg;11
9447;Electrocutioner Lagnut;11
9448;Spidertank Oilrag;11
9449;Manual Crowd Pummeler;11
9450;Gnomebot Operating Boots;11
9455;Emissary Cuffs;11
9456;Glass Shooter;11
9457;Royal Diplomatic Scepter;11
9458;Thermaplugg's Central Core;11
9459;Thermaplugg's Left Arm;11
9460;Grimtotem Horn;11
9461;Charged Gear;11
9462;Crate of Grimtotem Horns;11
9463;Gordunni Cobalt;11
9465;Digmaster 5000;11
9466;Orwin's Shovel;11
9485;Vibroblade;11
9486;Supercharger Battle Axe;11
9487;Hi-tech Supergun;11
9488;Oscillating Power Hammer;11
9489;Gyromatic Icemaker;11
9490;Gizmotron Megachopper;11
9491;Hotshot Pilot's Gloves;11
9492;Electromagnetic Gigaflux Reactivator;11
9507;A Carefully-packed Crate;11
9508;Mechbuilder's Overalls;11
9509;Petrolspill Leggings;11
9510;Caverndeep Trudgers;11
9517;Celestial Stave;11
9522;Energized Stone Circle;11
9535;Fire-welded Bracers;11
9536;Fairywing Mantle;11
9538;Talvash's Gold Ring;11
9539;Box of Rations;11
9540;Box of Spells;11
9541;Box of Goodies;11
9587;Thawpelt Sack;11
9588;Nogg's Gold Ring;11
9604;Mechanic's Pipehammer;11
9605;Repairman's Cape;11
9608;Shoni's Disarming Tool;11
9609;Shilly Mitts;11
9623;Civinad Robes;11
9624;Triprunner Dungarees;11
9625;Dual Reinforced Leggings;11
9626;Dwarven Charge;11
9627;Explorer's League Lodestar;11
9630;Pratt's Handcrafted Boots;11
9631;Pratt's Handcrafted Gloves;11
9632;Jangdor's Handcrafted Gloves;11
9633;Jangdor's Handcrafted Boots;11
9634;Skilled Handling Gloves;11
9635;Master Apothecary Cape;11
9636;Swashbuckler Sash;11
9637;Shinkicker Boots;11
9638;Chelonian Cuffs;11
9642;Band of the Great Tortoise;11
9643;Optomatic Deflector;11
9644;Thermotastic Egg Timer;11
9645;Gnomish Inventor Boots;11
9646;Gnomish Water Sinking Device;11
9647;Failed Flying Experiment;11
9648;Chainlink Towel;11
9654;Cairnstone Sliver;11
9655;Seedtime Hoop;11
9656;Granite Grips;11
9657;Vinehedge Cinch;11
9658;Boots of the Maharishi;11
9660;Stargazer Cloak;11
9661;Earthclasp Barrier;11
9662;Rushridge Boots;11
9663;Dawnrider's Chestpiece;11
9664;Sentinel's Guard;11
9678;Tok'kar's Murloc Basher;11
9679;Tok'kar's Murloc Chopper;11
9680;Tok'kar's Murloc Shanker;11
9681;Grilled King Crawler Legs;11
9682;Leather Chef's Belt;11
9703;Scorched Cape;11
9704;Rustler Gloves;11
9705;Tharg's Shoelace;11
9706;Tharg's Disk;11
9905;Royal Blouse;11
9911;Royal Trousers;11
9913;Royal Gown;11
9914;Royal Scepter;11
9922;Tracker's Leggings;11
9924;Tracker's Tunic;11
9936;Abjurer's Boots;11
9937;Abjurer's Bands;11
9938;Abjurer's Cloak;11
9939;Abjurer's Gloves;11
9940;Abjurer's Hood;11
9941;Abjurer's Mantle;11
9942;Abjurer's Pants;11
9945;Abjurer's Sash;11
9947;Chieftain's Belt;11
9948;Chieftain's Boots;11
9949;Chieftain's Bracers;11
9951;Chieftain's Cloak;11
9952;Chieftain's Gloves;11
9953;Chieftain's Headdress;11
9955;Chieftain's Shoulders;11
9956;Warmonger's Bracers;11
9957;Warmonger's Chestpiece;11
9958;Warmonger's Buckler;11
9960;Warmonger's Gauntlets;11
9961;Warmonger's Belt;11
9962;Warmonger's Greaves;11
9963;Warmonger's Circlet;11
9964;Warmonger's Leggings;11
9965;Warmonger's Pauldrons;11
9978;Gahz'ridian Detector;11
9998;Black Mageweave Vest;11
9999;Black Mageweave Leggings;11
10001;Black Mageweave Robe;11
10002;Shadoweave Pants;11
10003;Black Mageweave Gloves;11
10004;Shadoweave Robe;11
10019;Dreamweave Gloves;11
10021;Dreamweave Vest;11
10023;Shadoweave Gloves;11
10024;Black Mageweave Headband;11
10025;Shadoweave Mask;11
10026;Black Mageweave Boots;11
10027;Black Mageweave Shoulders;11
10028;Shadoweave Shoulders;11
10029;Red Mageweave Shoulders;11
10031;Shadoweave Boots;11
10033;Red Mageweave Headband;11
10034;Tuxedo Shirt;11
10035;Tuxedo Pants;11
10036;Tuxedo Jacket;11
10037;Shadoweave Mask;11
10040;White Wedding Dress;11
10041;Dreamweave Circlet;11
10054;Lavender Mageweave Shirt;11
10055;Pink Mageweave Shirt;11
10058;Duskwoven Sandals;11
10059;Duskwoven Bracers;11
10060;Duskwoven Cape;11
10066;Duskwoven Sash;11
10067;Righteous Waistguard;11
10069;Righteous Bracers;11
10071;Righteous Cloak;11
10076;Lord's Armguards;11
10079;Lord's Cape;11
10080;Lord's Gauntlets;11
10081;Lord's Girdle;11
10086;Gothic Plate Armor;11
10087;Gothic Plate Gauntlets;11
10090;Gothic Plate Helmet;11
10091;Gothic Plate Leggings;11
10092;Gothic Plate Spaulders;11
10127;Revenant Bracers;11
10129;Revenant Gauntlets;11
10130;Revenant Girdle;11
10131;Revenant Boots;11
10194;Crusader's Cloak;11
10201;Overlord's Greaves;11
10202;Overlord's Vambraces;11
10205;Overlord's Gauntlets;11
10206;Overlord's Girdle;11
10207;Overlord's Crown;11
10208;Overlord's Legplates;11
10209;Overlord's Spaulders;11
10286;Heart of the Wild;11
10290;Pink Dye;11
10298;Gnomeregan Band;11
10299;Gnomeregan Amulet;11
10314;Pattern: Lavender Mageweave Shirt;11
10315;Pattern: Red Mageweave Shoulders;11
10317;Pattern: Pink Mageweave Shirt;11
10320;Pattern: Red Mageweave Headband;11
10321;Pattern: Tuxedo Shirt;11
10323;Pattern: Tuxedo Pants;11
10325;Pattern: White Wedding Dress;11
10326;Pattern: Tuxedo Jacket;11
10358;Duracin Bracers;11
10359;Everlast Boots;11
10360;Black Kingsnake;11
10361;Brown Snake;11
10392;Crimson Snake;11
10394;Prairie Dog Whistle;11
10398;Mechanical Chicken;11
10418;Glimmering Mithril Insignia;11
10501;Catseye Ultra Goggles;11
10502;Spellpower Goggles Xtreme;11
10503;Rose Colored Goggles;11
10504;Green Lens;11
10513;Mithril Gyro-Shot;11
10548;Sniper Scope;11
10562;Hi-Explosive Bomb;11
10587;Goblin Bomb Dispenser;11
10596;Deprecated Rose Colored Goggles;11
10603;Schematic: Catseye Ultra Goggles;11
10605;Schematic: Spellpower Goggles Xtreme;11
10608;Schematic: Sniper Scope;11
10687;Empty Vial Labeled #1;11
10688;Empty Vial Labeled #2;11
10689;Empty Vial Labeled #3;11
10690;Empty Vial Labeled #4;11
10691;Filled Vial Labeled #1;11
10692;Filled Vial Labeled #2;11
10693;Filled Vial Labeled #3;11
10694;Filled Vial Labeled #4;11
10695;Box of Empty Vials;11
10700;Encarmine Boots;11
10701;Boots of Zua'tec;11
10702;Enormous Ogre Boots;11
10703;Fiendish Skiv;11
10704;Chillnail Splinter;11
10705;Firwillow Wristbands;11
10706;Nightscale Girdle;11
10712;Cuely's Elixir;11
10713;Plans: Inlaid Mithril Cylinder;11
10721;Gnomish Harm Prevention Belt;11
10724;Gnomish Rocket Boots;11
10725;Gnomish Battle Chicken;11
10726;Gnomish Mind Control Cap;11
10727;Goblin Dragon Gun;11
10826;Staff of Lore;11
10827;Surveyor's Tunic;11
11023;Ancona Chicken;11
11098;Formula: Enchant Cloak - Lesser Shadow Resistance;11
11102;Unhatched Sprite Darter Egg;11
11108;Faded Photograph;11
11118;Archaedic Stone;11
11144;Truesilver Rod;11
11145;Runed Truesilver Rod;11
11174;Lesser Nether Essence;11
11175;Greater Nether Essence;11
11176;Dream Dust;11
11177;Small Radiant Shard;11
11178;Large Radiant Shard;11
11202;Formula: Enchant Shield - Stamina;11
11203;Formula: Enchant Gloves - Advanced Mining;11
11204;Formula: Enchant Bracer - Greater Spirit;11
11206;Formula: Enchant Cloak - Lesser Agility;11
11223;Formula: Enchant Bracer - Deflection;11
11224;Formula: Enchant Shield - Frost Resistance;11
11225;Formula: Enchant Bracer - Greater Stamina;11
11226;Formula: Enchant Gloves - Riding Skill;11
11310;Flameseer Mantle;11
11311;Emberscale Cape;11
11324;Explorer's Knapsack;11
11408;Bear Jaw;11
11409;Bear Flank;11
11410;Savage Bear Claw;11
11411;Large Bear Bone;11
11417;Feathery Wing;11
11419;Mysterious Unhatched Egg;11
11420;Elegant Writing Tool;11
11462;Discarded Knife;11
11463;Undelivered Parcel;11
11466;Raschal's Report;11
11469;Bloodband Bracers;11
11471;Fragile Sprite Darter Egg;11
11472;Silvermane Stalker Flank;11
11474;Sprite Darter Egg;11
11502;Loreskin Shoulders;11
11856;Ceremonial Elven Blade;11
11857;Sanctimonial Rod;11
11858;Battlehard Cape;11
11859;Jademoon Orb;11
11974;Aquamarine Ring;11
11975;Topaz Ring;11
11988;Tellurium Band;11
11999;Lodestone Hoop;11
12001;Onyx Ring;11
12013;Desert Ring;11
12024;Vanadium Talisman;11
12032;Onyx Choker;11
12037;Mystery Meat;11
12043;Desert Choker;11
12184;Raptor Flesh;11
12202;Tiger Meat;11
12203;Red Wolf Meat;11
12210;Roast Raptor;11
12212;Jungle Stew;11
12213;Carrion Surprise;11
12214;Mystery Stew;11
12228;Recipe: Roast Raptor;11
12229;Recipe: Hot Wolf Ribs;11
12231;Recipe: Jungle Stew;11
12232;Recipe: Carrion Surprise;11
12233;Recipe: Mystery Stew;11
12252;Staff of Protection;11
12301;Bamboo Cage Key;11
12325;Reins of the Primal Leopard;11
12326;Reins of the Tawny Sabercat;11
12327;Reins of the Golden Sabercat;11
12469;Mutilator;11
12763;Un'Goro Etherfruit;11
12814;Flame in a Bottle;11
12979;Firebane Cloak;11
13018;Executioner's Cleaver;11
13021;Needle Threader;11
13026;Heaven's Light;11
13029;Umbral Crystal;11
13034;Speedsteel Rapier;11
13035;Serpent Slicer;11
13039;Skull Splitting Crossbow;11
13042;Sword of the Magistrate;11
13043;Blade of the Titans;11
13046;Blanchard's Stout;11
13051;Witchfury;11
13055;Bonechewer;11
13058;Khoo's Point;11
13064;Jaina's Firestarter;11
13065;Wand of Allistarj;11
13068;Obsidian Greaves;11
13071;Plated Fist of Hakoo;11
13074;Golem Shard Leggings;11
13076;Giantslayer Bracers;11
13082;Mountainside Buckler;11
13088;Gazlowe's Charm;11
13089;Skibi's Pendant;11
13095;Assault Band;11
13100;Furen's Boots;11
13102;Cassandra's Grace;11
13103;Pads of the Venom Spider;11
13109;Blackflame Cape;11
13112;Winged Helm;11
13115;Sheepshear Mantle;11
13117;Ogron's Sash;11
13125;Elven Chain Boots;11
13128;High Bergg Helm;11
13129;Firemane Leggings;11
13132;Skeletal Shoulders;11
13134;Belt of the Gladiator;11
13138;The Silencer;11
13139;Guttbuster;11
13199;Crushridge Bindings;11
13321;Green Mechanostrider;11
13322;Unpainted Mechanostrider;11
13323;Purple Mechanostrider;11
13324;Red and Blue Mechanostrider;11
13325;Fluorescent Green Mechanostrider;11
13331;Red Skeletal Horse;11
13332;Blue Skeletal Horse;11
13333;Brown Skeletal Horse;11
13443;Superior Mana Potion;11
13446;Major Healing Potion;11
13545;Shellfish;11
13546;Bloodbelly Fish;11
13824;Recurve Long Bow;11
13851;Hot Wolf Ribs;11
13881;Bloated Redgill;11
13882;42 Pound Redgill;11
13883;45 Pound Redgill;11
13884;49 Pound Redgill;11
13885;34 Pound Redgill;11
13886;37 Pound Redgill;11
13887;52 Pound Redgill;11
13890;Plated Armorfish;11
13891;Bloated Salmon;11
13894;Monster - Mace, Standard B01 White;11
13901;15 Pound Salmon;11
13902;18 Pound Salmon;11
13903;22 Pound Salmon;11
13904;25 Pound Salmon;11
13905;29 Pound Salmon;11
14062;Kodo Mount;11
14237;Darkmist Armor;11
14244;Darkmist Wraps;11
14249;Lunar Vest;11
14254;Lunar Raiment;11
14259;Bloodwoven Boots;11
14263;Bloodwoven Mask;11
14264;Bloodwoven Pants;11
14266;Bloodwoven Pads;11
14268;Gaea's Cuffs;11
14269;Gaea's Slippers;11
14271;Gaea's Circlet;11
14272;Gaea's Handwraps;11
14273;Gaea's Amice;11
14276;Gaea's Belt;11
14278;Opulent Mantle;11
14279;Opulent Bracers;11
14280;Opulent Cape;11
14282;Opulent Gloves;11
14285;Opulent Boots;11
14286;Opulent Belt;11
14291;Arachnidian Bracelets;11
14292;Arachnidian Cape;11
14427;Windchaser Wraps;11
14433;Windchaser Woolies;11
14434;Windchaser Robes;11
14436;Windchaser Coronet;11
14438;Venomshroud Boots;11
14439;Venomshroud Armguards;11
14440;Venomshroud Cape;11
14441;Venomshroud Mask;11
14442;Venomshroud Mitts;11
14443;Venomshroud Mantle;11
14446;Venomshroud Belt;11
14542;Kravel's Crate;11
14546;Roon's Kodo Horn;11
14549;Boots of Avoidance;11
14551;Edgemaster's Handguards;11
14653;Scorpashi Slippers;11
14655;Scorpashi Breastplate;11
14657;Scorpashi Gloves;11
14658;Scorpashi Skullcap;11
14659;Scorpashi Leggings;11
14660;Scorpashi Shoulder Pads;11
14661;Keeper's Cord;11
14663;Keeper's Bindings;11
14665;Keeper's Cloak;11
14779;Khan's Chestpiece;11
14780;Khan's Buckler;11
14783;Khan's Belt;11
14784;Khan's Greaves;11
14785;Khan's Helmet;11
14786;Khan's Legguards;11
14787;Khan's Mantle;11
14788;Protector Armguards;11
14791;Protector Cape;11
14792;Protector Gauntlets;11
14793;Protector Waistband;11
14794;Protector Ankleguards;11
14835;Tyrant's Chestpiece;11
14836;Monster - Staff, Ornate Jeweled Staff - Purple;11
14837;Monster - Staff, Ornate Jeweled Staff - Purple Low Purple Glow;11
14840;Tyrant's Legplates;11
14842;Tyrant's Shield;11
14843;Tyrant's Helm;11
14846;Sunscale Gauntlets;11
14847;Sunscale Belt;11
14848;Sunscale Sabatons;11
14853;Sunscale Wristguards;11
14904;Brutish Breastplate;11
14907;Brutish Helmet;11
14908;Brutish Legguards;11
14911;Brutish Boots;11
14912;Brutish Shield;11
14913;Jade Greaves;11
14914;Jade Bracers;11
14917;Jade Gauntlets;11
14918;Jade Belt;11
14921;Jade Epaulets;11
14923;Lofty Armguards;11
14939;Warbringer's Chestguard;11
14947;Warbringer's Shield;11
14949;Bloodforged Gauntlets;11
14950;Bloodforged Belt;11
14951;Bloodforged Sabatons;11
14952;Bloodforged Helmet;11
14953;Bloodforged Legplates;11
14955;Bloodforged Shoulder Pads;11
14965;High Chief's Bindings;11
15002;Nimboya's Pike;11
15164;Imposing Vest;11
15167;Imposing Bandana;11
15171;Potent Boots;11
15172;Potent Bands;11
15173;Potent Cape;11
15174;Potent Gloves;11
15176;Potent Pants;11
15177;Potent Shoulders;11
15178;Potent Belt;11
15183;Praetorian Cloak;11
15227;Diamond-Tip Bludgeon;11
15235;Crescent Edge;11
15245;Vorpal Dagger;11
15252;Tusker Sword;11
15262;Greater Maul;11
15263;Royal Mallet;11
15270;Gigantic War Axe;11
15323;Percussion Shotgun;11
15373;Wolf Rider's Headgear;11
15376;Wolf Rider's Padded Armor;11
15378;Rageclaw Belt;11
15379;Rageclaw Boots;11
15380;Rageclaw Bracers;11
15383;Rageclaw Gloves;11
15384;Rageclaw Helm;11
15385;Rageclaw Leggings;11
15386;Rageclaw Shoulder Pads;11
15387;Jadefire Bracelets;11
15392;Jadefire Cloak;11
15601;Ancient Chestpiece;11
15604;Ancient Defender;11
15609;Bonelink Armor;11
15615;Bonelink Helmet;11
15616;Bonelink Legplates;11
15618;Bonelink Wall Shield;11
15619;Gryphon Mail Belt;11
15620;Gryphon Mail Bracelets;11
15623;Gryphon Mail Crown;11
15625;Gryphon Mail Gauntlets;11
15626;Gryphon Mail Greaves;11
15627;Gryphon Mail Legguards;11
15628;Gryphon Mail Pauldrons;11
15629;Formidable Bracers;11
15630;Formidable Sabatons;11
15632;Formidable Cape;11
15635;Formidable Gauntlets;11
15636;Formidable Belt;11
15638;Formidable Shoulder Pads;11
15639;Ironhide Bracers;11
15643;Ironhide Cloak;11
15793;A Chewed Bone;11
