CreatureList;name;patch
12958;Gigget Zipcoil;11
12996;Mounted Ironforge Mountaineer;11
13837;Captured Stallion;11
13876;Mekgineer Trigger;11
14123;Steeljaw Snapper;11
14223;Cranky Benj;11
14356;Sawfin Frenzy;11
14421;Brown Prairie Dog;11
14434;Alarm-o-Bot;11
14445;Lord Captain Wyrmak;11
14490;Rippa;11
14491;Kurmokk;11
14562;Swift Blue Mechanostrider;11
14563;Swift Red Mechanostrider;11
14565;Riding Horse (Charger);11
15167;[PH] Luis Test NPC;11
16090;Rousch;11
16511;Argent Mount;11
17266;Riding Turtle;11
73;Veraina the Apothecary;10
90;Sea Giant;10
269;Role Dreuger;10
295;Innkeeper Farley;10
297;Caretaker Folsom;10
495;Watcher Keefer;10
575;Fire Elemental;10
587;Bloodscalp Warrior;10
588;Bloodscalp Scout;10
595;Bloodscalp Hunter;10
597;Bloodscalp Berserker;10
660;Bloodscalp Witch Doctor;10
667;Skullsplitter Warrior;10
669;Skullsplitter Hunter;10
670;Skullsplitter Witch Doctor;10
671;Bloodscalp Headhunter;10
674;Venture Co. Strip Miner;10
675;Venture Co. Foreman;10
676;Venture Co. Surveyor;10
677;Venture Co. Tinkerer;10
681;Young Stranglethorn Tiger;10
682;Stranglethorn Tiger;10
683;Young Panther;10
684;Shadowmaw Panther;10
685;Stranglethorn Raptor;10
686;Lashtail Raptor;10
687;Jungle Stalker;10
688;Stone Maw Basilisk;10
689;Crystal Spine Basilisk;10
690;Cold Eye Basilisk;10
694;Bloodscalp Axe Thrower;10
696;Skullsplitter Axe Thrower;10
697;Bloodscalp Shaman;10
698;Bloodscalp Tiger;10
699;Bloodscalp Beastmaster;10
701;Bloodscalp Mystic;10
702;Bloodscalp Scavenger;10
709;Mosh'Ogg Warmonger;10
728;Bhag'thera;10
729;Sin'Dall;10
730;Tethis;10
734;Corporal Bluth;10
736;Panther;10
737;Kebok;10
740;Adolescent Whelp;10
741;Dreaming Whelp;10
742;Green Wyrmkin;10
743;Wyrmkin Dreamwalker;10
744;Green Scalebane;10
747;Marsh Murloc;10
749;Marsh Murkdweller;10
750;Marsh Inkspewer;10
754;Rebel Watchman;10
755;Lost One Mudlurker;10
756;Skullsplitter Panther;10
757;Lost One Fisherman;10
759;Lost One Hunter;10
760;Lost One Muckdweller;10
761;Lost One Seer;10
762;Lost One Riftseeker;10
763;Lost One Chieftain;10
764;Swampwalker;10
765;Swampwalker Elder;10
766;Tangled Horror;10
767;Swamp Jaguar;10
768;Shadow Panther;10
769;Deathstrike Tarantula;10
770;Corporal Kaleb;10
772;Stranglethorn Tigress;10
773;Krazek;10
780;Skullsplitter Mystic;10
782;Skullsplitter Scout;10
784;Skullsplitter Beastmaster;10
813;Colonel Kurzen;10
814;Sergeant Malthus;10
815;Bookie Herod;10
826;Watcher Jan;10
840;Watcher Backus;10
842;Lumberjack;10
854;Young Jungle Stalker;10
855;Young Stranglethorn Raptor;10
856;Young Lashtail Raptor;10
858;Sorrow Spinner;10
861;Stonard Scout;10
862;Stonard Explorer;10
871;Saltscale Warrior;10
873;Saltscale Oracle;10
875;Saltscale Tide Lord;10
877;Saltscale Forager;10
879;Saltscale Hunter;10
885;Watcher Keller;10
887;Watcher Jordan;10
905;Sharptooth Frenzy;10
908;Flora Silverwind;10
921;Venture Co. Lumberjack;10
922;Silt Crawler;10
937;Kurzen Jungle Fighter;10
938;Kurzen Commando;10
939;Kurzen Elite;10
940;Kurzen Medicine Man;10
941;Kurzen Headshrinker;10
942;Kurzen Witch Doctor;10
943;Kurzen Wrangler;10
976;Kurzen War Tiger;10
977;Kurzen War Panther;10
978;Kurzen Subchief;10
979;Kurzen Shadow Hunter;10
980;Grimnal;10
981;Hartash;10
982;Thultash;10
983;Thultazor;10
984;Thralosh;10
985;Malosh;10
986;Haromm;10
987;Ogromm;10
988;Kartosh;10
989;Banalash;10
1058;[UNUSED] Truek;10
1078;Ormer Ironbraid;10
1081;Mire Lord;10
1082;Sawtooth Crocolisk;10
1084;Young Sawtooth Crocolisk;10
1085;Elder Stranglethorn Tiger;10
1087;Sawtooth Snapper;10
1094;Venture Co. Miner;10
1095;Venture Co. Workboss;10
1096;Venture Co. Geologist;10
1097;Venture Co. Mechanic;10
1106;Lost One Cook;10
1108;Mistvale Gorilla;10
1114;Jungle Thunderer;10
1141;Angus Stern;10
1142;Mosh'Ogg Brute;10
1144;Mosh'Ogg Witch Doctor;10
1146;Vharr;10
1147;Hragran;10
1148;Nerrist;10
1149;Uthok;10
1150;River Crocolisk;10
1151;Saltwater Crocolisk;10
1152;Snapjaw Crocolisk;10
1182;Brother Anton;10
1247;Innkeeper Belm;10
1286;Edna Mullby;10
1322;Maxton Strang;10
1381;Krakk;10
1382;Mudduk;10
1385;Brawn;10
1386;Rogvar;10
1387;Thysta;10
1404;Kragg;10
1407;Sranda;10
1411;Ian Strom;10
1421;Private Merle;10
1434;Menethil Sentry;10
1442;Helgrum the Swift;10
1464;Innkeeper Helbrek;10
1511;Enraged Silverback Gorilla;10
1546;[UNUSED] Kegnar Thraln;10
1550;Thrashtail Basilisk;10
1557;Elder Mistvale Gorilla;10
1558;Silverback Patriarch;10
1561;Bloodsail Raider;10
1562;Bloodsail Mage;10
1563;Bloodsail Swashbuckler;10
1564;Bloodsail Warlock;10
1580;Mage 40;10
1587;Warlock 40;10
1594;Shaman 40;10
1601;Rogue 40;10
1615;Paladin 40;10
1619;Druid 40;10
1631;Hunter 40;10
1634;Priest 40;10
1641;Warrior 40;10
1713;Elder Shadowmaw Panther;10
1776;Magtoor;10
2246;Syndicate Assassin;10
2247;Syndicate Enforcer;10
2300;[UNUSED] Seoman Verilas;10
2347;Wild Gryphon;10
2352;Innkeeper Anderson;10
2388;Innkeeper Shay;10
2453;Lo'Grosh;10
2464;Commander Aggro'gosh;10
2472;Flamescale Drake;10
2473;Granistad;10
2474;Kurdros;10
2482;Zarena Cromwind;10
2483;Jaquilina Dramet;10
2495;Drizzlik;10
2497;Nimboya;10
2498;Crank Fizzlebub;10
2499;Markel Smythe;10
2519;Kin'weelay;10
2542;Catelyn the Blade;10
2544;Southern Sand Crawler;10
2545;"""Pretty Boy"" Duncan";10
2547;Ironpatch;10
2549;Garr Salthoof;10
2551;Brutus;10
2595;Daggerspine Raider;10
2596;Daggerspine Sorceress;10
2598;Darbel Montrose;10
2601;Foulbelly;10
2602;Ruul Onestone;10
2604;Molok the Crusher;10
2607;Prince Galen Trollbane;10
2609;Geomancer Flintdagger;10
2611;Fozruk;10
2612;Lieutenant Valorcall;10
2617;[UNUSED] Archmage Detrae;10
2622;Sly Garrett;10
2625;Viznik Goldgrubber;10
2626;Old Man Heming;10
2627;Grarnik Goodstitch;10
2635;Elder Saltwater Crocolisk;10
2636;Blackwater Deckhand;10
2662;Port Master Szik;10
2663;Narkk;10
2664;Kelsey Yance;10
2667;Ward of Laze;10
2672;Cowardly Crosby;10
2674;Advanced Target Dummy;10
2676;Compact Harvest Reaper;10
2678;Mechanical Dragonling;10
2685;Mazk Snipeshot;10
2687;Gnaz Blunderflame;10
2699;Rikqiz;10
2701;Dustbelcher Ogre;10
2703;Zengu;10
2715;Dustbelcher Brute;10
2716;Dustbelcher Wyrmhunter;10
2717;Dustbelcher Mauler;10
2718;Dustbelcher Shaman;10
2723;Stone Golem;10
2725;Scalding Whelp;10
2727;Crag Coyote;10
2728;Feral Crag Coyote;10
2729;Elder Crag Coyote;10
2730;Rabid Crag Coyote;10
2731;Ridge Stalker;10
2732;Ridge Huntress;10
2733;Apothecary Jorell;10
2734;Ridge Stalker Patriarch;10
2738;Stromgarde Cavalryman;10
2739;Shadowforge Tunneler;10
2740;Shadowforge Darkweaver;10
2741;Shadowforge Excavator;10
2742;Shadowforge Chanter;10
2743;Shadowforge Warrior;10
2744;Shadowforge Commander;10
2746;Stonevault Warden;10
2749;Siege Golem;10
2751;War Golem;10
2753;Barnabus;10
2760;Burning Exile;10
2761;Cresting Exile;10
2762;Thundering Exile;10
2763;Thenan;10
2764;Sleeby;10
2765;Znort;10
2769;Captain Steelgut;10
2779;Prince Nazjak;10
2781;Caretaker Weston;10
2782;Caretaker Alaric;10
2785;Theldurin the Lost;10
2808;Vikki Lonsav;10
2812;Drovnar Strongbrew;10
2817;Rigglefuzz;10
2829;Starving Buzzard;10
2830;Buzzard;10
2831;Giant Buzzard;10
2832;Nixxrax Fillamug;10
2834;Myizz Luckycatch;10
2836;Brikk Keencraft;10
2837;Jaxin Chong;10
2838;Crazk Sparks;10
2839;Haren Kanmae;10
2840;Kizz Bluntstrike;10
2842;Wigcik;10
2843;Jutak;10
2844;Hurklor;10
2845;Fargon Mortalak;10
2846;Blixrez Goodstitch;10
2847;Jansen Underwood;10
2848;Glyx Brewright;10
2849;Qixdi Goodstitch;10
2850;Broken Tooth;10
2856;Angrun;10
2858;Gringer;10
2859;Gyll;10
2860;Sigrun Ironhew;10
2861;Gorrik;10
2889;Stonevault Trogg;10
2890;Stonevault Scout;10
2891;Stonevault Skullthumper;10
2892;Stonevault Seer;10
2893;Stonevault Bonesnapper;10
2894;Stonevault Shaman;10
2906;Dustbelcher Warrior;10
2907;Dustbelcher Mystic;10
2908;Grawl;10
2910;Prospector Ryedol;10
2922;Servo;10
2944;Boss Tho'grun;10
3151;Captain Obvious;10
3152;Cap'n Copyright;10
3370;Urtrun Clanbringer;10
3501;Horde Guard;10
3622;Grokor;10
3624;Zudd;10
3842;Brombar Higgleby;10
3880;Sentinel Melyria Frostshadow;10
3912;Stoneclaw Totem III;10
3934;Innkeeper Boorand Plainswind;10
3940;Taneel Darkwood;10
3941;Uthil Mooncall;10
3942;Mavoris Cloudsbreak;10
3945;Caravaneer Ruzzgot;10
3946;Velinde Starsong;10
3955;Shandrina;10
3968;Sentry Totem;10
3974;Houndmaster Loksey;10
3975;Herod;10
3976;Scarlet Commander Mograine;10
3977;High Inquisitor Whitemane;10
3978;Sage Truthseeker;10
3979;Librarian Mae Paledust;10
3980;Raleigh the Devout;10
3981;Vorrel Sengutz;10
3982;Monika Sengutz;10
3983;Interrogator Vishas;10
3984;Nancy Vishas;10
4063;Feeboz;10
4161;Lysheana;10
4260;Venture Co. Shredder;10
4280;Scarlet Preserver;10
4281;Scarlet Scout;10
4282;Scarlet Magician;10
4283;Scarlet Sentry;10
4284;Scarlet Augur;10
4285;Scarlet Disciple;10
4286;Scarlet Soldier;10
4287;Scarlet Gallant;10
4288;Scarlet Beastmaster;10
4289;Scarlet Evoker;10
4290;Scarlet Guardsman;10
4291;Scarlet Diviner;10
4292;Scarlet Protector;10
4293;Scarlet Scryer;10
4294;Scarlet Sorcerer;10
4295;Scarlet Myrmidon;10
4296;Scarlet Adept;10
4297;Scarlet Conjuror;10
4298;Scarlet Defender;10
4299;Scarlet Chaplain;10
4300;Scarlet Wizard;10
4301;Scarlet Centurion;10
4302;Scarlet Champion;10
4303;Scarlet Abbot;10
4304;Scarlet Tracking Hound;10
4306;Scarlet Torturer;10
4308;Unfettered Spirit;10
4321;Baldruc;10
4323;Searing Hatchling;10
4324;Searing Whelp;10
4329;Firemane Scout;10
4331;Firemane Ash Tail;10
4333;Firemane Devourer;10
4340;Mirallia;10
4341;Drywallow Crocolisk;10
4342;Drywallow Vicejaw;10
4343;Drywallow Snapper;10
4344;Mottled Drywallow Crocolisk;10
4345;Drywallow Daggermaw;10
4346;Noxious Flayer;10
4347;Noxious Reaver;10
4348;Noxious Shredder;10
4351;Bloodfen Raptor;10
4352;Bloodfen Screecher;10
4355;Bloodfen Scytheclaw;10
4356;Bloodfen Razormaw;10
4357;Bloodfen Lashtail;10
4358;Mirefin Puddlejumper;10
4359;Mirefin Murloc;10
4360;Mirefin Warrior;10
4361;Mirefin Muckdweller;10
4362;Mirefin Coastrunner;10
4363;Mirefin Oracle;10
4376;Darkmist Spider;10
4377;Darkmist Lurker;10
4378;Darkmist Recluse;10
4379;Darkmist Silkspinner;10
4380;Darkmist Widow;10
4382;Withervine Creeper;10
4385;Withervine Rager;10
4386;Withervine Bark Ripper;10
4387;Withervine Mire Beast;10
4388;Young Murk Thresher;10
4389;Murk Thresher;10
4391;Swamp Ooze;10
4392;Corrosive Swamp Ooze;10
4393;Acidic Swamp Ooze;10
4394;Bubbling Swamp Ooze;10
4395;Blistering Swamp Ooze;10
4396;Mudrock Tortoise;10
4397;Mudrock Spikeshell;10
4398;Mudrock Burrower;10
4399;Mudrock Borer;10
4400;Mudrock Snapjaw;10
4401;Muckshell Clacker;10
4402;Muckshell Snapclaw;10
4403;Muckshell Pincer;10
4404;Muckshell Scrabbler;10
4411;Darkfang Lurker;10
4412;Darkfang Creeper;10
4413;Darkfang Spider;10
4414;Darkfang Venomspitter;10
4415;Giant Darkfang Spider;10
4455;Red Jack Flint;10
4456;Fiora Longears;10
4457;Murkgill Forager;10
4458;Murkgill Hunter;10
4459;Murkgill Oracle;10
4460;Murkgill Lord;10
4461;Murkgill Warrior;10
4498;Maurin Bonesplitter;10
4503;Mudcrush Durtfeet;10
4540;Scarlet Monk;10
4542;High Inquisitor Fairbanks;10
4543;Bloodmage Thalnos;10
4613;Christopher Drakul;10
4632;Kolkar Centaur;10
4633;Kolkar Scout;10
4634;Kolkar Mauler;10
4635;Kolkar Windchaser;10
4636;Kolkar Battle Lord;10
4637;Kolkar Destroyer;10
4638;Magram Scout;10
4639;Magram Outrunner;10
4640;Magram Wrangler;10
4641;Magram Windchaser;10
4642;Magram Stormer;10
4643;Magram Pack Runner;10
4644;Magram Marauder;10
4645;Magram Mauler;10
4646;Gelkis Outrunner;10
4647;Gelkis Scout;10
4648;Gelkis Stamper;10
4649;Gelkis Windchaser;10
4651;Gelkis Earthcaller;10
4652;Gelkis Mauler;10
4653;Gelkis Marauder;10
4654;Maraudine Scout;10
4655;Maraudine Wrangler;10
4656;Maraudine Mauler;10
4657;Maraudine Windchaser;10
4658;Maraudine Stormer;10
4659;Maraudine Marauder;10
4661;Gelkis Rumbler;10
4662;Magram Bonepaw;10
4663;Burning Blade Augur;10
4664;Burning Blade Reaver;10
4665;Burning Blade Adept;10
4666;Burning Blade Felsworn;10
4667;Burning Blade Shadowmage;10
4668;Burning Blade Summoner;10
4669;Burning Blade Conjuror;10
4670;Hatefury Rogue;10
4671;Hatefury Trickster;10
4672;Hatefury Felsworn;10
4673;Hatefury Betrayer;10
4674;Hatefury Shadowstalker;10
4675;Hatefury Hellcaller;10
4676;Lesser Infernal;10
4677;Doomwarder;10
4678;Mana Eater;10
4679;Nether Maiden;10
4680;Doomwarder Captain;10
4681;Mage Hunter;10
4682;Nether Sister;10
4683;Doomwarder Lord;10
4684;Nether Sorceress;10
4685;Ley Hunter;10
4686;Deepstrider Giant;10
4687;Deepstrider Searcher;10
4688;Bonepaw Hyena;10
4689;Starving Bonepaw;10
4690;Rabid Bonepaw;10
4691;Murderous Bonepaw;10
4692;Dread Swoop;10
4693;Dread Flyer;10
4694;Dread Ripper;10
4695;Carrion Horror;10
4696;Scorpashi Snapper;10
4697;Scorpashi Lasher;10
4699;Scorpashi Venomlash;10
4700;Aged Kodo;10
4701;Dying Kodo;10
4702;Ancient Kodo;10
4703;Raging Kodo;10
4704;Maraudine Pack Runner;10
4705;Burning Blade Invoker;10
4716;Slitherblade Tidehunter;10
4717;Slitherblade Tide Priestess;10
4718;Slitherblade Oracle;10
4719;Slitherblade Sea Witch;10
4723;Foreman Cozzle;10
4725;Crazed Sandstrider;10
4726;Raging Thunder Lizard;10
4727;Elder Thunder Lizard;10
4728;Gritjaw Basilisk;10
4729;Hulking Gritjaw Basilisk;10
4784;Argent Guard Manados;10
4791;Nazeer Bloodpike;10
4792;"""Swamp Eye"" Jarl";10
4794;Morgan Stern;10
4798;Fallenroot Shadowstalker;10
4799;Fallenroot Hellcaller;10
4803;Blackfathom Oracle;10
4805;Blackfathom Sea Witch;10
4807;Blackfathom Myrmidon;10
4809;Twilight Acolyte;10
4810;Twilight Reaver;10
4811;Twilight Aquamancer;10
4812;Twilight Loreseeker;10
4813;Twilight Shadowmage;10
4814;Twilight Elementalist;10
4815;Murkshallow Snapclaw;10
4818;Blindlight Murloc;10
4819;Blindlight Muckdweller;10
4820;Blindlight Oracle;10
4821;Skittering Crustacean;10
4822;Snapping Crustacean;10
4823;Barbed Crustacean;10
4824;Aku'mai Fisher;10
4825;Aku'mai Snapjaw;10
4827;Deep Pool Threshfin;10
4829;Aku'mai;10
4830;Old Serra'kis;10
4831;Lady Sarevess;10
4832;Twilight Lord Kelris;10
4834;Theramore Infiltrator;10
4841;Deadmire;10
4844;Shadowforge Surveyor;10
4845;Shadowforge Ruffian;10
4846;Shadowforge Digger;10
4856;Stonevault Cave Hunter;10
4862;Rabid Shrike Bat;10
4879;Ogg'marr;10
4880;"""Stinky"" Ignatz";10
4883;Krak;10
4884;Zulrg;10
4886;Hans Weston;10
4887;Ghamoo-ra;10
4888;Marie Holdston;10
4889;Torq Ironblast;10
4890;Piter Verance;10
4891;Dwane Wertle;10
4892;Jensen Farran;10
4893;Bartender Lillian;10
4894;Craig Nollward;10
4895;Smiling Jim;10
4896;Charity Mipsy;10
4897;Helenia Olden;10
4898;Brant Jasperbloom;10
4899;Uma Bartulm;10
4900;Alchemist Narett;10
4901;Sara Pierce;10
4902;Mikal Pierce;10
4921;Guard Byron;10
4922;Guard Edward;10
4923;Guard Jarad;10
4924;Combat Master Criton;10
4926;Krog;10
4941;Caz Twosprocket;10
4943;Mosarn;10
4944;Captain Garran Vimes;10
4947;Theramore Lieutenant;10
4948;Adjutant Tesoran;10
4950;Spot;10
4953;Moccasin;10
4955;Theramore Archery Target 1;10
4957;Theramore Combat Dummy 4;10
4959;Jorgen;10
4960;Bishop DeLavey;10
4961;Dashel Stonefist;10
4962;"Tapoke ""Slim"" Jahn";10
4964;Commander Samaul;10
4965;Pained;10
4966;Private Hendel;10
4967;Archmage Tervosh;10
4968;Lady Jaina Proudmoore;10
4969;Old Town Thug;10
4971;Slim's Friend;10
4972;Kagoro;10
4973;Guard Lasiter;10
4974;Aldwin Laughlin;10
4975;Theramore Archery Target 2;10
4976;Elise Laughlin;10
4977;Murkshallow Softshell;10
4978;Aku'mai Servant;10
4980;Paval Reethe;10
4982;Thomas;10
4983;Ogron;10
5011;World Raptor Trainer;10
5044;Theramore Skirmisher;10
5045;Private Hallan;10
5046;Lieutenant Caldwell;10
5047;Ellaercia;10
5049;Lyesa Steelbrow;10
5050;[UNUSED] Rallus;10
5051;[UNUSED] Frewa;10
5052;Edward Remington;10
5054;Krumn;10
5057;Theramore Deserter;10
5059;Galthogran the Callous;10
5061;World Guild Tabbard Vendor;10
5081;Connor Rivers;10
5082;Vincent Hyal;10
5083;Clerk Lendry;10
5084;Ironforge Zinn;10
5085;Sentry Point Guard;10
5086;Sentry Point Captain;10
5087;Do'gol;10
5088;Falgran Hastil;10
5089;Balos Jacken;10
5090;Combat Master Szigeti;10
5091;Guard Kahil;10
5092;Guard Lana;10
5093;Guard Narrisha;10
5094;Guard Tark;10
5095;Captain Andrews;10
5096;Captain Thomas;10
5104;Laene Thundershot;10
5111;Innkeeper Firebrew;10
5130;Jondor Steelbrow;10
5163;Burbik Gearspanner;10
5184;Theramore Sentry;10
5188;Garyl;10
5189;Thrumn;10
5190;Merill Pleasance;10
5191;Shalumon;10
5192;[UNUSED] Nils Stonebrow;10
5193;Rebecca Laughlin;10
5199;Medic Tamberlyn;10
5200;Medic Helaina;10
5202;Archery Target;10
5384;Brohann Caskbelly;10
5388;Ingo Woolybush;10
5391;Galen Goodward;10
5394;Neeka Bloodscar;10
5395;Felgur Twocuts;10
5396;Captain Pentigast;10
5397;Uthek the Wise;10
5398;Warug;10
5402;Khan Hratha;10
5405;Pinto;10
5412;Gurda Wildmane;10
5414;Apothecary Faustin;10
5416;Infiltrator Marksen;10
5418;Deathstalker Zraedus;10
5477;Noboru the Cudgel;10
5524;Caravan Watcher;10
5526;Caravan Merchant;10
5542;Stormwind Traveling Merchant;10
5546;Grunt Zuul;10
5547;Grunt Tharlak;10
5569;Fizzlebang Booms;10
5600;Khan Dez'hepah;10
5601;Khan Jehn;10
5602;Khan Shaka;10
5622;Ongeku;10
5632;Theramore Incursion Master Control Program;10
5637;Roetten Stonehammer;10
5638;Kreldig Ungor;10
5639;Craven Drok;10
5640;Keldran;10
5641;Takata Steelblade;10
5642;Vahlarriel Demonslayer;10
5643;Tyranis Malem;10
5644;Dalinda Malem;10
5662;Sergeant Houser;10
5688;Innkeeper Renee;10
5702;Jezelle Pruitt;10
5723;Warug's Target Dummy;10
5726;Jezelle's Felhunter;10
5727;Jezelle's Felsteed;10
5728;Jezelle's Succubus;10
5729;Jezelle's Voidwalker;10
5730;Jezelle's Imp;10
5752;Corporal Melkins;10
5760;Lord Azrethoc;10
5771;Jugkar Grim'rod;10
5772;Lord Azrethoc's Image;10
5773;Jugkar Grim'rod's Image;10
5814;Innkeeper Thulbek;10
5905;Prate Cloudseer;10
6013;Wayward Buzzard;10
6026;Breyk;10
6047;Aqua Guardian;10
6068;Warug's Bodyguard;10
6069;Maraudine Khan Guard;10
6070;Maraudine Khan Advisor;10
6087;Astranaar Sentinel;10
6180;Defias Raider;10
6181;Jordan Stilwell;10
6182;Daphne Stilwell;10
6241;Bailor Stonehand;10
6243;Gelihast;10
6247;Doan Karhan;10
6249;Affray Spectator;10
6272;Innkeeper Janene;10
6301;Gorbold Steelhand;10
6366;Kurzen Mindslave;10
6426;Anguished Dead;10
6427;Haunting Phantasm;10
6487;Arcanist Doan;10
6488;Fallen Champion;10
6489;Ironspine;10
6490;Azshir the Sleepless;10
6491;Spirit Healer;10
6493;Illusionary Phantasm;10
6546;Tabetha;10
6547;Suffering Victim;10
6548;Magus Tirth;10
6567;Ghok'kah;10
6575;Scarlet Trainee;10
6626;"""Plucky"" Johnson";10
6653;Huge Toad;10
6666;"""Plucky"" Johnson's Human Form";10
6687;Druid 40 (faster)!;10
6688;Druid 40 (fastest!);10
6706;Baritanas Skyriver;10
6707;Fahrad;10
6726;Thalon;10
6727;Innkeeper Brianna;10
6729;Morridune;10
6732;Amie Pierce;10
6733;Stonevault Basher;10
6734;Innkeeper Hearthstove;10
6735;Innkeeper Saelienne;10
6736;Innkeeper Keldamyr;10
6737;Innkeeper Shaussiy;10
6738;Innkeeper Kimlya;10
6739;Innkeeper Bates;10
6740;Innkeeper Allison;10
6741;Innkeeper Norman;10
6746;Innkeeper Pala;10
6747;Innkeeper Kauth;10
6766;Ravenholdt Guard;10
6775;Antur Fallow;10
6778;Melika Isenstrider;10
6784;Calvin Montague;10
6790;Innkeeper Trelayne;10
6791;Innkeeper Wiley;10
6807;Innkeeper Skindle;10
6826;Talvash del Kissel;10
6867;Tracking Hound;10
6913;Lost One Rift Traveler;10
6928;Innkeeper Grosk;10
6929;Innkeeper Gryshka;10
6930;Innkeeper Karakul;10
7057;Digmaster Shovelphlange;10
7391;Hyacinth Macaw;10
7485;Nargatt;10
7486;Grace of Air Totem;10
7488;Haka'wani;10
7489;Silverpine Deathguard;10
7543;Dark Whelpling;10
7663;Ashenvale Warrior;10
7714;Innkeeper Byula;10
7730;Stonetalon Grunt;10
7731;Innkeeper Jayka;10
7936;Lyon Mountainheart;10
8015;Ashenvale Sentinel;10
8016;Barrens Guard;10
8026;Thyn'tel Bladeweaver;10
8055;Thelsamar Mountaineer;10
8096;Protector of the People;10
8123;Rickle Goldgrubber;10
8140;Brother Karman;10
8141;Captain Evencane;10
8148;Waurg;10
8150;Janet Hommers;10
8151;Nijel's Point Guard;10
8152;Harnor;10
8153;Narv Hidecrafter;10
8154;Ghost Walker Brave;10
8176;Gharash;10
8177;Rartar;10
8323;Paladin 40 Alternate;10
8537;Interloper;10
8679;Knaz Blunderflame;10
8878;Muuran;10
8931;Innkeeper Heather;10
8934;Christopher Hewen;10
9087;Bashana Runetotem;10
9179;Jazzrik;10
9256;Farm Chicken;10
9356;Innkeeper Shul'kar;10
9501;Innkeeper Adegwa;10
9552;Zanara;10
9559;Grizzlowe;10
9636;Kireena;10
10036;Brackenwall Enforcer;10
10047;Michael;10
10049;Hekkru;10
10058;Greth;10
10060;Grimestack;10
